t_s,vout_V,iL_A,iload_A,vc_V,on,area_acc
0.0001117,1.0000589711528105,10.665875076510156,10.0,0.008830558459199873,0.0,2.0106490844667885e-09
0.00011180000000000001,1.0000821377235476,10.15802599130354,10.0,0.008828658173918855,0.0,2.3727393049371975e-09
0.00011190000000000001,1.0000771006299118,9.650552983048236,10.0,0.008829013981566294,0.0,2.76013786358854e-09
0.00011200000000000001,1.0000438811410912,9.143469861263409,10.0,0.008831624886667326,0.0,3.173051177191957e-09
0.0001121,0.9999825012928922,8.636790414296389,10.0,0.008836489831874654,0.0,3.611684869856199e-09
0.0001122,0.9998929838865579,8.130528408955634,10.0,0.00884360769804384,0.0,4.076243767911811e-09
0.0001123,0.9997753524875587,7.6246975901446215,10.0,0.008852977304310946,0.0,4.566931894821269e-09
0.00011240000000000001,0.9996296314243658,7.119311680496605,10.0,0.008864597408171459,0.0,5.083952466115252e-09
0.00011250000000000001,0.9994558457872053,6.614384380010223,10.0,0.008878466705560958,0.0,5.6275078843551165e-09
0.00011260000000000001,0.9992540214267898,6.109929365686066,10.0,0.008894583830937473,0.0,6.197799734121752e-09
0.0001127,0.9990241849530304,5.6059602911641235,10.0,0.008912947357365497,0.0,6.795028777030857e-09
0.0001128,0.9987867620972894,7.262214320515435,10.0,0.008932105184614238,1.0,0.0
0.0001129,0.9987842178129858,12.755368621304276,10.0,0.008932828012704992,1.0,0.0
0.00011300000000000001,0.9990206119873635,14.405230387812475,10.0,0.008914101456762035,0.0,1.0454431619621557e-10
0.00011310000000000001,0.9992514574182776,13.89504593085401,10.0,0.008895610069902787,0.0,2.872316729850304e-10
0.0001132,0.9994539666641227,13.385135532677689,10.0,0.00887938017819921,0.0,4.936877981331375e-10
0.0001133,0.9996281553303187,12.875513146911821,10.0,0.008865411242673125,0.0,7.24124769309007e-10
0.0001134,0.9997740397969892,12.366192708733696,10.0,0.008853702661968816,0.0,9.787539098705981e-10
0.00011350000000000001,0.9998916372179214,11.857188134496457,10.0,0.008844253772416821,0.0,1.257785783562533e-09
0.00011360000000000001,0.9999809655195135,11.348513321356787,10.0,0.008837063848098762,0.0,1.5614301892383512e-09
0.00011370000000000001,1.0000420433996966,10.84018214690341,10.0,0.0088321321009143,0.0,1.8898961556079507e-09
0.0001138,1.000074890326838,10.33220846878639,10.0,0.008829457680649506,0.0,2.243391936010338e-09
0.0001139,1.0000795265386226,9.824606124347273,10.0,0.00882903967504715,0.0,2.6221250032118447e-09
0.000114,1.0000559730409175,9.31738893025008,10.0,0.008830877109878205,0.0,3.0263020442299032e-09
0.00011410000000000001,1.000004251606609,8.810570682113163,10.0,0.008834968949015698,0.0,3.4561289551825142e-09
0.00011420000000000001,0.9999243847744252,8.304165154141865,10.0,0.008841314094509684,0.0,3.911810836163549e-09
0.00011430000000000001,0.9998163958477382,7.7981860987620975,10.0,0.008849911386663974,0.0,4.39355198614398e-09
0.0001144,0.9996803088933414,7.292647246254805,10.0,0.008860759604114721,0.0,4.901555897899194e-09
0.0001145,0.9995161487402112,6.787562304391286,10.0,0.008873857463910435,0.0,5.43602525296246e-09
0.00011460000000000001,0.9993239409782458,6.282944958069424,10.0,0.008889203621593825,0.0,5.997161916604745e-09
0.00011470000000000001,0.9991037119569841,5.778808868950829,10.0,0.008906796671285218,0.0,6.585166932840922e-09
0.00011480000000000001,0.998855488784306,5.395167675098907,10.0,0.008926635145767518,1.0,0.0
0.0001149,0.9987492573124894,10.889712796153633,10.0,0.008935652624559174,1.0,0.0
0.000115,0.9989341672225056,14.580306461935255,10.0,0.00892122805391465,0.0,4.779380110078744e-11
0.0001151,0.9991747366623454,14.070031570647394,10.0,0.008901960780300824,0.0,2.2240263802957087e-10
0.00011520000000000001,0.9993869647625316,13.56002594697589,10.0,0.00888495517074589,0.0,4.2070730220352106e-10
0.00011530000000000001,0.9995708668624782,13.050303550782608,10.0,0.008870210707684857,0.0,6.429201286797805e-10
0.00011540000000000001,0.9997264590766509,12.540878323606615,10.0,0.00885772681115396,0.0,8.892527000303978e-10
0.0001155,0.9998537582935376,12.031764188290747,10.0,0.008847502838853655,0.0,1.1599158410309406e-09
0.0001156,0.9999527821746002,11.522975048609016,10.0,0.008839538086213107,0.0,1.455119613374136e-09
0.00011570000000000001,1.0000235491532043,11.014524788894857,10.0,0.008833831786456444,0.0,1.775073310408658e-09
0.00011580000000000001,1.0000660784335313,10.506427273670104,10.0,0.00883038311067052,0.0,2.1199854519031933e-09
0.00011590000000000001,1.0000803899894655,9.998696347274906,10.0,0.00882919116787462,0.0,2.490063778835896e-09
0.000116,1.0000665045634622,9.491345833498375,10.0,0.008830255005091747,0.0,2.8855152482093967e-09
0.0001161,1.0000244436653996,8.984389535210168,10.0,0.008833573607421251,0.0,3.306546027891444e-09
0.0001162,0.9999542295714001,8.477841233992862,10.0,0.008839145898113899,0.0,3.753361491481335e-09
0.00011630000000000001,0.9998558853226468,7.971714689775241,10.0,0.008846970738647462,0.0,4.226166213202246e-09
0.00011640000000000001,0.9997294347241628,7.466023640466415,10.0,0.0088570469288051,0.0,4.725163962819569e-09
0.00011650000000000001,0.9995749023435814,6.960781801590867,10.0,0.008869373206754738,0.0,5.2505577005854096e-09
0.0001166,0.9993923135098913,6.456002865924382,10.0,0.008883948249130292,0.0,5.8025495722093605e-09
0.0001167,0.9991816943121641,5.95170050313085,10.0,0.008900770671114503,0.0,6.3813409038556366e-09
0.0001168,0.9989430715982598,5.44788835940004,10.0,0.008919839026523385,0.0,6.987132197166726e-09
0.00011690000000000001,0.9987512609382106,9.023562441827707,10.0,0.008935520286716436,1.0,0.0
0.00011700000000000001,0.9988465334321259,14.515389998510633,10.0,0.008928417343822041,1.0,0.0
0.00011710000000000001,0.9990964276085468,14.245030852074933,10.0,0.008908438165720008,0.0,1.6033151544938547e-10
0.0001172,0.9993183753422743,13.734930786348883,10.0,0.008890656815745357,0.0,3.504966837494035e-10
0.0001173,0.9995119916986699,13.225109162181363,10.0,0.008875136799081033,0.0,5.644972890429863e-10
0.00011740000000000001,0.9996772925264859,12.715579927452202,10.0,0.008861877557158596,0.0,8.025451728163372e-10
0.00011750000000000001,0.999814294448853,12.206357011472981,10.0,0.008850878469051979,0.0,1.0648514205774242e-09
0.00011760000000000001,0.9999230148622403,11.69745432461417,10.0,0.008842138851541292,0.0,1.3516263565610135e-09
0.0001177,1.0000034719353894,11.18888575793304,10.0,0.008835657959178787,0.0,1.6630795384588054e-09
0.0001178,1.0000556846082336,10.680665182802398,10.0,0.008831434984355938,0.0,1.999419752174822e-09
0.0001179,1.0000796725907952,10.172806450540227,10.0,0.008829469057372369,0.0,2.36085500660613e-09
0.00011800000000000001,1.0000754563620584,9.66532339204002,10.0,0.008829759246506816,0.0,2.7475925284490574e-09
0.00011810000000000001,1.0000430571688264,9.158229817402068,10.0,0.008832304558089199,0.0,3.1598387570310353e-09
0.00011820000000000001,0.9999824970245564,8.651539515565567,10.0,0.008837103936574718,0.0,3.597799339168151e-09
0.0001183,0.9998937987081717,8.145266253941582,10.0,0.008844156264619646,0.0,4.0616791240485844e-09
